"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score",
7130,"Flickr582","Flickr",,"2020-09-23 01:45:39","Medicane Ianos 2020 Mediterranean Hurricane","Medicane Ianos 2020 Μεσογειακός τυφώνας",50372997233,,"50372997233.jpg","medicane ianos 2020 μεσογειακός τυφώνας",0,"TN",
3367,"tweet1686","X",0,"2020-09-18 20:29:53","#SevereWeather 📹 #Ianos golpea a las costas de Grecia. 

En las últimas horas este inusual ciclón tropical 🌀 mediterráneo está provocando daños muy importantes en el Peloponeso e islas circundantes. https://t.co/byb2onxkHg","#SeverEebeather #IANOS χτυπά την ακτή της Ελλάδας. Τις τελευταίες ώρες αυτός ο ασυνήθιστος τροπικός κυκλώνας της Μεσογείου προκαλεί πολύ σημαντική ζημιά στα γύρω Πελοπόννησα και τα γύρω νησιά.",,,,"severeebeather ianos χτυπά την ακτή της ελλάδας τις τελευταίες ώρες αυτός ο ασυνήθιστος τροπικός κυκλώνας της μεσογείου προκαλεί πολύ σημαντική ζημιά στα γύρω πελοπόννησα και τα γύρω νησιά",1,"TP",
2134,"tweet453","X",0,"2020-09-17 15:58:48","@selaromselarom And here the forecasted wave field for #medicane #Ianos","SelaromSelarom και εδώ το προβλεπόμενο πεδίο κύματος για #Medicane #ianos",,,,"selaromselarom και εδώ το προβλεπόμενο πεδίο κύματος για medicane ianos",1,"TP",
7299,"Flickr751","Flickr",,"2020-09-19 17:23:43","The view over farmland in the rain from the sitting room of our rented converted barn.  Only here for a week.  The weather's not looking that great!

366/255 - Year 8 Photo 2811","Η θέα στη γεωργική γη στη βροχή από το καθιστικό του ενοικιαζόμενου αχυρώνα μας. Μόνο εδώ για μια εβδομάδα. Ο καιρός δεν φαίνεται τόσο υπέροχος! 366/255 - Έτος 8 Φωτογραφία 2811",50360268652,,"50360268652.jpg","η θέα στη γεωργική γη στη βροχή από το καθιστικό του ενοικιαζόμενου αχυρώνα μας μόνο εδώ για μια εβδομάδα ο καιρός δεν φαίνεται τόσο υπέροχος 366 255 έτος 8 φωτογραφία 2811",1,"FP",
7440,"YouTube83","YouTube",,"2020-09-17T05:11:30Z","Inondations catastrophiques après le passage de Sally sur le sud-est des Etats-Unis L'Alabama, la Floride et le Mississippi en état d'urgence inondation après le passage de l'ouragan Sally. Bien qu'amoindri, il a ...","Καταστροφικές πλημμύρες μετά την επίσκεψη της Sally στα νοτιοανατολικά των Ηνωμένων Πολιτειών Αλαμπάμα, Φλόριντα και Μισισιπή σε πλημμύρα έκτακτης ανάγκης μετά τη μετάβαση του τυφώνα Sally. Αν και έχει.","59yZmDDwjPo",1,"na","καταστροφικές πλημμύρες μετά την επίσκεψη της sally στα νοτιοανατολικά των ηνωμένων πολιτειών αλαμπάμα φλόριντα και μισισιπή σε πλημμύρα έκτακτης ανάγκης μετά τη μετάβαση του τυφώνα sally αν και έχει",1,"FP",
5813,"tweet4132","X",0,"2020-09-22 15:18:35",".@PrimeministerGR: Households and businesses affected by #Medicane #Ianos will be compensated 

https://t.co/deyrcOCupr https://t.co/ty6asUE7Yf","PrimeMinistergr: Τα νοικοκυριά και οι επιχειρήσεις που επηρεάζονται από το #Medicane #ianos θα αποζημιωθούν",,,,"primeministergr τα νοικοκυριά και οι επιχειρήσεις που επηρεάζονται από το medicane ianos θα αποζημιωθούν",0,"TN",
3616,"tweet1935","X",0,"2020-09-19 07:02:50","newvolospage: Ο καιρός 19 Σεπτεμβρίου στο Βόλο https://t.co/TedlNZMoRB","newvolospage: Ο καιρός 19 Σεπτεμβρίου στο Βόλο",,,,"newvolospage ο καιρός 19 σεπτεμβρίου στο βόλο",1,"TP",
4129,"tweet2448","X",0,"2020-09-19 18:00:46","Στην Κρήτη περιορίζεται την Κυριακή ο «Ιανός»: Βελτιώνεται ο καιρός στη υπόλοιπη χώρα https://t.co/hywdGtr1zH","Στην Κρήτη περιορίζεται την Κυριακή ο «Ιανός»: Βελτιώνεται ο καιρός στη υπόλοιπη χώρα",,,,"στην κρήτη περιορίζεται την κυριακή ο ιανός βελτιώνεται ο καιρός στη υπόλοιπη χώρα",1,"TP",
2656,"tweet975","X",0,"2020-09-18 09:25:06","@3udvFsdxfRMpalv Όντως παρατηρήσατε αστραπές; Ήταν μεγάλη η συχνότητά τους;","3udvFsdxfRMpalv Όντως παρατηρήσατε αστραπές; Ήταν μεγάλη η συχνότητά τους;",,,,"3udvfsdxfrmpalv όντως παρατηρήσατε αστραπές ήταν μεγάλη η συχνότητά τους",0,"TN",
6648,"Flickr100","Flickr",,"2020-09-15 12:29:59","A panoramic image, looking west on the north Glen Shiel ridge near Saileag, watching rain sweep up Glen Shiel (to the left) and Gleann Lichd (to the right). It had been a day of 'dodge the showers' and watch them pass nearby, but there was no getting away from this one...","Μια πανοραμική εικόνα, κοιτάζοντας δυτικά στο North Glen Shiel Ridge κοντά στο Saileag, βλέποντας τη βροχή να σαρώνει τον Glen Shiel (προς τα αριστερά) και τον Gleann Lichd (προς τα δεξιά). Ήταν μια μέρα «αποφεύγοντας τα ντους» και τους παρακολουθούσαν να περνούν κοντά, αλλά δεν υπήρχε απομάκρυνση από αυτό.",50345081826,,"50345081826.jpg","μια πανοραμική εικόνα κοιτάζοντας δυτικά στο north glen shiel ridge κοντά στο saileag βλέποντας τη βροχή να σαρώνει τον glen shiel προς τα αριστερά και τον gleann lichd προς τα δεξιά ήταν μια μέρα αποφεύγοντας τα ντους και τους παρακολουθούσαν να περνούν κοντά αλλά δεν υπήρχε απομάκρυνση από αυτό",0,"TN",
2056,"tweet375","X",0,"2020-09-17 14:24:41","@JointCyclone This animation of EUMETSAT MSG enhanced natural colour satellite images shows #medicane #Ianos/#Udine/#Tulpar/#Cassilda over the #Ionian Sea this morning. #StaySafe and follow the official weather warnings and advisories. Graphics: https://t.co/VcWApIyc74. https://t.co/zov0WoI9ZS","JointCyClone Αυτή η κινούμενη εικόνα του EUMETSAT MSG ενισχυμένες φυσικές δορυφορικές εικόνες δορυφορικών έγχρωμων δείχνει #Medicane #Ianos/ #udine/ #tulpar/ #cassilda πάνω από την #IONIAN SEA σήμερα το πρωί. #StaySafe και ακολουθήστε τις επίσημες προειδοποιήσεις και συμβουλές καιρού. Γραφικά:",,,,"jointcyclone αυτή η κινούμενη εικόνα του eumetsat msg ενισχυμένες φυσικές δορυφορικές εικόνες δορυφορικών έγχρωμων δείχνει medicane ianos udine tulpar cassilda πάνω από την ionian sea σήμερα το πρωί staysafe και ακολουθήστε τις επίσημες προειδοποιήσεις και συμβουλές καιρού γραφικά",1,"TP",
2026,"tweet345","X",0,"2020-09-17 13:07:04","Πλησιάζει τη Δυτική Ελλάδα η κακοκαιρία #Ιανος - Σε κατάσταση έκτακτης ανάγκης περιφερειακές ενότηες - Κλειστά σχολεία στην Ηλεία #Ianos https://t.co/wHZild5MiO","Πλησιάζει τη Δυτική Ελλάδα η κακοκαιρία #Ιανος - Σε κατάσταση έκτακτης ανάγκης περιφερειακές ενότηες - Κλειστά σχολεία στην Ηλεία #Ianos",,,,"πλησιάζει τη δυτική ελλάδα η κακοκαιρία ιανος σε κατάσταση έκτακτης ανάγκης περιφερειακές ενότηες κλειστά σχολεία στην ηλεία ianos",0,"TN",
4163,"tweet2482","X",0,"2020-09-19 19:00:47","Ο «Ιανός» χτύπησε το δίκτυο του ΟΣΕ. Σοβαρές ζημιές μεταξύ Λιανοκλαδίου – Λάρισας (φωτογραφίες) https://t.co/veddEnkN9p","Ο «Ιανός» χτύπησε το δίκτυο του ΟΣΕ. Σοβαρές ζημιές μεταξύ Λιανοκλαδίου – Λάρισας (φωτογραφίες)",,,,"ο ιανός χτύπησε το δίκτυο του οσε σοβαρές ζημιές μεταξύ λιανοκλαδίου λάρισας φωτογραφίες",0,"TN",
5929,"tweet4248","X",0,"2020-09-22 22:14:47","ΘΕΣΣΑΛΟΝΙΚΗ
Καιρός: Αραιές νεφώσεις κατά περιόδους πιο πυκνές.
Ανεμοι: Αρχικά ασθενείς, βαθμιαία νότιοι νοτιοανατολικοί 3 με 4 μποφόρ.
Θερμοκρασία: Από 17 έως 28 βαθμούς Κελσίου. https://t.co/TD4dqqMojA","ΘΕΣΣΑΛΟΝΙΚΗΚαιρός: Αραιές νεφώσεις κατά περιόδους πιο πυκνές.Ανεμοι: Αρχικά ασθενείς, βαθμιαία νότιοι νοτιοανατολικοί 3 με 4 μποφόρ.Θερμοκρασία: Από 17 έως 28 βαθμούς Κελσίου.",,,,"θεσσαλονικηκαιρός αραιές νεφώσεις κατά περιόδους πιο πυκνές ανεμοι αρχικά ασθενείς βαθμιαία νότιοι νοτιοανατολικοί 3 με 4 μποφόρ θερμοκρασία από 17 έως 28 βαθμούς κελσίου",1,"TP",
3267,"tweet1586","X",0,"2020-09-18 18:40:21","🌀 Il medicane #Ianos visto dal satellite NASA mentre investe la #grecia e sfiora il #salento #medicaneianos https://t.co/yLqJM85UgS","Medicane #ianos που βλέπει από τον δορυφόρο της NASA ενώ επενδύει #gree και αγγίζει το #MedicaneianOS #salento",,,,"medicane ianos που βλέπει από τον δορυφόρο της nasa ενώ επενδύει gree και αγγίζει το medicaneianos salento",0,"FN",
4312,"tweet2631","X",0,"2020-09-19 23:24:21","@avgerinosx Μην αφήνετε καρφιτσα να πέσει κάτω.Καιρος τα παθήματα να γίνουν μαθήματα.","avgerinosx Μην αφήνετε καρφιτσα να πέσει κάτω.Καιρος τα παθήματα να γίνουν μαθήματα.",,,,"avgerinosx μην αφήνετε καρφιτσα να πέσει κάτω καιρος τα παθήματα να γίνουν μαθήματα",0,"TN",
6807,"Flickr259","Flickr",,"2020-09-07 22:10:15","Headed up to Top Withens yesterday evening and came across this double rainbow. This is the most vivid and intense one I've seen. I managed to shelter behind a gatepost to hide my shadow from the image !","Επικεφαλής στο Top Withens χθες το βράδυ και συναντήθηκε με αυτό το διπλό ουράνιο τόξο. Αυτό είναι το πιο ζωντανό και έντονο που έχω δει. Κατάφερα να καταφύγουμε πίσω από μια πύλη για να κρύψω τη σκιά μου από την εικόνα!",50317856097,,"50317856097.jpg","επικεφαλής στο top withens χθες το βράδυ και συναντήθηκε με αυτό το διπλό ουράνιο τόξο αυτό είναι το πιο ζωντανό και έντονο που έχω δει κατάφερα να καταφύγουμε πίσω από μια πύλη για να κρύψω τη σκιά μου από την εικόνα",0,"TN",
8,"''2401960685910551293","instagram",1600557610,"2020-09-19 23:20:10","#clouds #sky #ianos #greece #achaia","#clouds #sky #ianos #greece #achaia",,,"119701352_123543402558331_4031077057049181412_n.jpg","clouds sky ianos greece achaia",1,"TP",
4954,"tweet3273","X",0,"2020-09-20 22:01:04","ΑΛΕΠΟΣΠΙΤΑ ΓΟΡΓΟΠΟΤΑΜΟΥ: Ζημιές στον Γοργοπόταμο και στα Αλεπόσπιτα https://t.co/q4zl47Ptrb","ΑΛΕΠΟΣΠΙΤΑ ΓΟΡΓΟΠΟΤΑΜΟΥ: Ζημιές στον Γοργοπόταμο και στα Αλεπόσπιτα",,,,"αλεποσπιτα γοργοποταμου ζημιές στον γοργοπόταμο και στα αλεπόσπιτα",0,"TN",
2110,"tweet429","X",0,"2020-09-17 15:32:56","#Prévisions #Grèce #médicane #ianos
Une dépression de type médicane ou ""cyclone méditerranéen"" est attendue vendredi matin sur l'ouest de la Grèce🔽
https://t.co/uLiPlvyTdp https://t.co/9G7EUaMLnl","#ForeCasts #greece #Medica #anosa Ένα χαμηλό ή ""Μεσογειακός Κυκλώνας"" αναμένεται το πρωί της Παρασκευής στη Δυτική Ελλάδα",,,,"forecasts greece medica anosa ένα χαμηλό ή μεσογειακός κυκλώνας αναμένεται το πρωί της παρασκευής στη δυτική ελλάδα",1,"TP",
2968,"tweet1287","X",0,"2020-09-18 13:24:44","@WMO @eumetsat Here the wave field generated by #medicane #ianos","WMO @eumetsat εδώ το πεδίο κύματος που παράγεται από το #Medicane #IANOS",,,,"wmo eumetsat εδώ το πεδίο κύματος που παράγεται από το medicane ianos",1,"TP",
7102,"Flickr554","Flickr",,"2020-09-23 01:45:26","Medicane Ianos 2020 Mediterranean Hurricane","Medicane Ianos 2020 Μεσογειακός τυφώνας",50373698961,,"50373698961.jpg","medicane ianos 2020 μεσογειακός τυφώνας",0,"TN",
1516,"''2401007164567112345","instagram",1600442380,"2020-09-18 15:19:40","Πόρτο χελάκι.- #portoheli #vacation #ianos #friends #happymoments #clouds #sea #view #nature #green #blue #instagood #instamood","Πόρτο χελάκι.- #portoheli #vacation #ianos #friends #happymoments #clouds #sea #view #nature #green #blue #instagood #instamood",,,"119558194_3527039307347034_4164665396298615371_n.jpg","πόρτο χελάκι portoheli vacation ianos friends happymoments clouds sea view nature green blue instagood instamood",1,"TP",
7405,"YouTube48","YouTube",,"2020-09-19T18:07:08Z","Ζάκυνθος: Το καταστροφικό πέρασμα του Ιανού | Κεντρικό Δελτίο Ειδήσεων 19/9/2020 | OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Ζάκυνθος: Το καταστροφικό πέρασμα του Ιανού | Κεντρικό Δελτίο Ειδήσεων 19/9/2020 ...","Ζάκυνθος: Το καταστροφικό πέρασμα του Ιανού | Κεντρικό Δελτίο Ειδήσεων 19/9/2020 | OPEN TV Subscribe to OPEN: Ζάκυνθος: Το καταστροφικό πέρασμα του Ιανού | Κεντρικό Δελτίο Ειδήσεων 19/9/2020.","2hBNNzUB3qc",1,"na","ζάκυνθος το καταστροφικό πέρασμα του ιανού κεντρικό δελτίο ειδήσεων 19 9 2020 open tv subscribe to open ζάκυνθος το καταστροφικό πέρασμα του ιανού κεντρικό δελτίο ειδήσεων 19 9 2020",0,"TN",
5765,"tweet4084","X",0,"2020-09-22 12:18:25","Ζημιές και σε καπνοκαλλιέργειες της Μακρυνείας - https://t.co/wIXCJz8VVg https://t.co/8IxvLnMC8u","Ζημιές και σε καπνοκαλλιέργειες της Μακρυνείας -",,,,"ζημιές και σε καπνοκαλλιέργειες της μακρυνείας",0,"TN",
2833,"tweet1152","X",0,"2020-09-18 11:17:53","Rare hurricane-force Mediterranean cyclone heads for Greece #Ianos #Medicane https://t.co/dbNsOXjyWw","Σπάνια Κυκλώνα Μεσογειακής Κύκλωνας για την Ελλάδα #IANOS #Medicane",,,,"σπάνια κυκλώνα μεσογειακής κύκλωνας για την ελλάδα ianos medicane",0,"TN",
4280,"tweet2599","X",0,"2020-09-19 22:23:29","Αύριο ξημερώνει μια καινούργια μέρα..
#Ianos https://t.co/vdVaevtVBs","Αύριο ξημερώνει μια καινούργια μέρα.#Ianos",,,,"αύριο ξημερώνει μια καινούργια μέρα ianos",1,"FP",
769,"''2401470360766555919","instagram",1600497654,"2020-09-19 06:40:54","Good morning and welcome #ianos","Καλημέρα και καλωσορίστε #ianos",,,"119738751_154927126259067_5412109734524810436_n.jpg","καλημέρα και καλωσορίστε ianos",0,"TN",
2639,"tweet958","X",0,"2020-09-18 09:11:35","#Ianos #Medicane https://t.co/rMbX1U2HDW","#Ianos #Medicane",,,,"ianos medicane",0,"TN",
5637,"tweet3956","X",0,"2020-09-22 08:17:37","Ο καιρός στη Μακεδονία και τη Θράκη

https://t.co/0fSs3ViRUn https://t.co/lIDwxePbsk","Ο καιρός στη Μακεδονία και τη Θράκη",,,,"ο καιρός στη μακεδονία και τη θράκη",1,"TP",
3010,"tweet1329","X",0,"2020-09-18 14:20:59","ΘΕΣΣΑΛΟΝΙΚΗ
Καιρός: Λίγες νεφώσεις παροδικά αυξημένες το πρωί.
Ανεμοι: Από ανατολικές διευθύνσεις 4 με 6 μποφόρ.
Θερμοκρασία: Από 19 έως 27 βαθμούς Κελσίου. https://t.co/nrB3Cllb6m","ΘΕΣΣΑΛΟΝΙΚΗΚαιρός: Λίγες νεφώσεις παροδικά αυξημένες το πρωί.Ανεμοι: Από ανατολικές διευθύνσεις 4 με 6 μποφόρ.Θερμοκρασία: Από 19 έως 27 βαθμούς Κελσίου.",,,,"θεσσαλονικηκαιρός λίγες νεφώσεις παροδικά αυξημένες το πρωί ανεμοι από ανατολικές διευθύνσεις 4 με 6 μποφόρ θερμοκρασία από 19 έως 27 βαθμούς κελσίου",1,"TP",
5650,"tweet3969","X",0,"2020-09-22 08:40:14","Ο καιρός σήμερα στη Μακεδονία και τη Θράκη https://t.co/ze99RbnAww via @EptaNews","Ο καιρός σήμερα στη Μακεδονία και τη Θράκη via @EptaNews",,,,"ο καιρός σήμερα στη μακεδονία και τη θράκη via eptanews",1,"TP",
6644,"Flickr96","Flickr",,"2020-09-07 15:56:16","A long walk from Shirley to Olton in Solihull. Halfway it started raining.

St Bernard's Road is really long.


Red post box - E II R - B92 81 

Royal Mail Priority Postbox supporting the NHS.


Close to Mereside Way.","Ένας μακρύς περίπατος από το Shirley στο Olton στο Solihull. Στα μισά του δρόμου άρχισε να βρέχει. Ο δρόμος του Bernard είναι πραγματικά μακρύς.",50315694258,,"50315694258.jpg","ένας μακρύς περίπατος από το shirley στο olton στο solihull στα μισά του δρόμου άρχισε να βρέχει ο δρόμος του bernard είναι πραγματικά μακρύς",0,"TN",
5836,"tweet4155","X",0,"2020-09-22 16:49:30","Νεφώσεις και βροχές αύριο στο Ιόνιο και τα δυτικά ηπειρωτικά που θα επεκταθούν την Πέμπτη στα υπόλοιπα ηπειρωτικά. Γενικά αίθριος καιρός την Παρασκευή. Νέα επιδείνωση του καιρού το Σάββατο με βροχές στα ηπειρωτικά και ενισχυμένους νοτιάδες στα πελάγη. https://t.co/nHFTESGwfk https://t.co/zmslmmXFJF","Νεφώσεις και βροχές αύριο στο Ιόνιο και τα δυτικά ηπειρωτικά που θα επεκταθούν την Πέμπτη στα υπόλοιπα ηπειρωτικά. Γενικά αίθριος καιρός την Παρασκευή. Νέα επιδείνωση του καιρού το Σάββατο με βροχές στα ηπειρωτικά και ενισχυμένους νοτιάδες στα πελάγη.",,,,"νεφώσεις και βροχές αύριο στο ιόνιο και τα δυτικά ηπειρωτικά που θα επεκταθούν την πέμπτη στα υπόλοιπα ηπειρωτικά γενικά αίθριος καιρός την παρασκευή νέα επιδείνωση του καιρού το σάββατο με βροχές στα ηπειρωτικά και ενισχυμένους νοτιάδες στα πελάγη",1,"TP",
4520,"tweet2839","X",0,"2020-09-20 10:21:04","Ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του «Ιανού» – Νεκρός ο αγνοούμενος στην Καστανιά https://t.co/MSLwCgFfnx https://t.co/71DEH5X88g","Ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του «Ιανού» – Νεκρός ο αγνοούμενος στην Καστανιά",,,,"ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του ιανού νεκρός ο αγνοούμενος στην καστανιά",0,"TN",
8090,"YouTube733","YouTube",,"2020-09-21T14:44:04Z","Δελτίο στη νοηματική 21/9/2020 | OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Δελτίο στη νοηματική 21/9/2020 | OPEN TV Δες όλα τα βίντεο εδώ: http://bit.ly2UjC0YW Η ...","Δελτίο στη νοηματική 21/9/2020 | OPEN TV Subscribe to OPEN: Δελτίο στη νοηματική 21/9/2020 | OPEN TV Δες όλα τα βίντεο εδώ: Η.","wRscKqNcgls",1,"na","δελτίο στη νοηματική 21 9 2020 open tv subscribe to open δελτίο στη νοηματική 21 9 2020 open tv δες όλα τα βίντεο εδώ η",0,"TN",
1187,"''2400015650903931347","instagram",1600324182,"2020-09-17 06:29:42","Τα επόμενα 24ωρα αναμένεται να πλήξει την χώρα μας η κακοκαιρία \""Ιανός\"" η οποία μπορεί να καταστεί εξαιρετικά επικίνδυνη για εμάς αλλά και για τα ζώα μας.\nΠροστατεύουμε τα κατοικίδιά μας σε ασφαλείς χώρους. Ζώα που ζουν σε αυλές, χωράφια, ταράτσες καλό θα ήταν να τα βάλουμε στο σπίτι μας.\nΑποφύγετε να βγάλετε το ζωάκι σας βόλτα κατά την εξέληξη της κακοκαιρίας.\nΤα αδέσποτα ζώα, ιδανικό θα ήταν να φιλοξενηθούν σε οποιοδήποτε στεγασμένο μέρος καθώς κινδυνεύει η ζωή τους.\n.\n.\n.\n#vethealthaid #ianos #ιανος #protectyourdog #protectyourcat #protectyourpet #κακοκαιρια #veterinarian #greekweather #strayanimals #petparent #greekveterinarian #dog #cat #σκυλος #γατα","Τα επόμενα 24ωρα αναμένεται να πλήξει την χώρα μας η κακοκαιρία \""Ιανός\"" η οποία μπορεί να καταστεί εξαιρετικά επικίνδυνη για εμάς αλλά και για τα ζώα μας.\nΠροστατεύουμε τα κατοικίδιά μας σε ασφαλείς χώρους. Ζώα που ζουν σε αυλές, χωράφια, ταράτσες καλό θα ήταν να τα βάλουμε στο σπίτι μας.\nΑποφύγετε να βγάλετε το ζωάκι σας βόλτα κατά την εξέληξη της κακοκαιρίας.\nΤα αδέσποτα ζώα, ιδανικό θα ήταν να φιλοξενηθούν σε οποιοδήποτε στεγασμένο μέρος καθώς κινδυνεύει η ζωή τους.\n.\n.\n.\n#vethealthaid #ianos #ιανος #protectyourdog #protectyourcat #protectyourpet #κακοκαιρια #veterinarian #greekweather #strayanimals #petparent #greekveterinarian #dog #cat #σκυλος #γατα",,,"119668177_380314646324421_8564038714475412007_n.jpg","τα επόμενα 24ωρα αναμένεται να πλήξει την χώρα μας η κακοκαιρία ιανός η οποία μπορεί να καταστεί εξαιρετικά επικίνδυνη για εμάς αλλά και για τα ζώα μας nπροστατεύουμε τα κατοικίδιά μας σε ασφαλείς χώρους ζώα που ζουν σε αυλές χωράφια ταράτσες καλό θα ήταν να τα βάλουμε στο σπίτι μας nαποφύγετε να βγάλετε το ζωάκι σας βόλτα κατά την εξέληξη της κακοκαιρίας nτα αδέσποτα ζώα ιδανικό θα ήταν να φιλοξενηθούν σε οποιοδήποτε στεγασμένο μέρος καθώς κινδυνεύει η ζωή τους n n n n vethealthaid ianos ιανος protectyourdog protectyourcat protectyourpet κακοκαιρια veterinarian greekweather strayanimals petparent greekveterinarian dog cat σκυλος γατα",0,"FN",
6187,"tweet4506","X",0,"2020-09-23 11:31:12","@Circe2018 Δύο ειναι οι ενέργεις που οφείλει να κανει σήμερα κίολας ο κύριος. Πρώτον να δουλεψει υπερωρίες και να αποκαταστησει τις ζημιές ώστε την επαύριο να ρίξει όλους τους συρμούς στη κυκλοφορία και δευτερον να ζητήσει την συνδρομή της ΕΛ.ΑΣ στη φύλαξη της δημόσιας περιουσιας.","Circe2018 Δύο ειναι οι ενέργεις που οφείλει να κανει σήμερα κίολας ο κύριος. Πρώτον να δουλεψει υπερωρίες και να αποκαταστησει τις ζημιές ώστε την επαύριο να ρίξει όλους τους συρμούς στη κυκλοφορία και δευτερον να ζητήσει την συνδρομή της ΕΛ.ΑΣ στη φύλαξη της δημόσιας περιουσιας.",,,,"circe2018 δύο ειναι οι ενέργεις που οφείλει να κανει σήμερα κίολας ο κύριος πρώτον να δουλεψει υπερωρίες και να αποκαταστησει τις ζημιές ώστε την επαύριο να ρίξει όλους τους συρμούς στη κυκλοφορία και δευτερον να ζητήσει την συνδρομή της ελ ας στη φύλαξη της δημόσιας περιουσιας",0,"TN",
6700,"Flickr152","Flickr",,"2020-09-22 14:39:08","Bright light and a turbulent sky capture cedars in silhouette","Φωτεινό φως και κέδρες κατά τη σύλληψη του ουρανού σε σιλουέτα",50372018972,,"50372018972.jpg","φωτεινό φως και κέδρες κατά τη σύλληψη του ουρανού σε σιλουέτα",0,"TN",
311,"''2403647592112353405","instagram",1600757143,"2020-09-22 06:45:43","📌Επίσκεψη ΝΕ ΣΥΡΙΖΑ ΠΣ Τρικάλων στις πληγείσες περιοχές των Μεγάλων Καλυβίων, του Ζάρκου και της Πηνειάδας.\n\n↘️Η αποκαρδιωτική εικόνα των πλημμυρισμένων εκτάσεων, αναμφισβήτητα, αποτελεί ένα τεράστιο πλήγμα για το αγροτικό εισόδημα αλλά και την οικονομία του Νομού μας συνολικά. \n↘️Γι’αυτό και η αποκατάσταση των ανθρώπων αυτών θα πρέπει να είναι άμεση και ανάλογη των συνθηκών που βιώνει ο πρωτογενής τομέας το τελευταίο διάστημα.\n#dritseli #syriza #ianos","Επίσκεψη ΝΕ ΣΥΡΙΖΑ ΠΣ Τρικάλων στις πληγείσες περιοχές των Μεγάλων Καλυβίων, του Ζάρκου και της Πηνειάδας.\n\nΗ αποκαρδιωτική εικόνα των πλημμυρισμένων εκτάσεων, αναμφισβήτητα, αποτελεί ένα τεράστιο πλήγμα για το αγροτικό εισόδημα αλλά και την οικονομία του Νομού μας συνολικά. \nΓι’αυτό και η αποκατάσταση των ανθρώπων αυτών θα πρέπει να είναι άμεση και ανάλογη των συνθηκών που βιώνει ο πρωτογενής τομέας το τελευταίο διάστημα.\n#dritseli #syriza #ianos",,,"119890568_2443855509249012_6469464539150083059_n.jpg","επίσκεψη νε συριζα πς τρικάλων στις πληγείσες περιοχές των μεγάλων καλυβίων του ζάρκου και της πηνειάδας n nη αποκαρδιωτική εικόνα των πλημμυρισμένων εκτάσεων αναμφισβήτητα αποτελεί ένα τεράστιο πλήγμα για το αγροτικό εισόδημα αλλά και την οικονομία του νομού μας συνολικά nγι αυτό και η αποκατάσταση των ανθρώπων αυτών θα πρέπει να είναι άμεση και ανάλογη των συνθηκών που βιώνει ο πρωτογενής τομέας το τελευταίο διάστημα n dritseli syriza ianos",0,"TN",
5687,"tweet4006","X",0,"2020-09-22 09:39:32","Flood-related fatalities in Greece seem to record a steep increase in the last decade (compared to the previous two).  (Vertical axis: number of fatalities). Worrying trend #floods #Ianos https://t.co/lzd60YHZ0O","Οι θάνατοι που σχετίζονται με τις πλημμύρες στην Ελλάδα φαίνεται να καταγράφουν μια απότομη αύξηση την τελευταία δεκαετία (σε σύγκριση με τα προηγούμενα δύο). (Κάθετος άξονας: αριθμός θανάτων). Ανησυχητική τάση #floods #ianos",,,,"οι θάνατοι που σχετίζονται με τις πλημμύρες στην ελλάδα φαίνεται να καταγράφουν μια απότομη αύξηση την τελευταία δεκαετία σε σύγκριση με τα προηγούμενα δύο κάθετος άξονας αριθμός θανάτων ανησυχητική τάση floods ianos",0,"TN",
2721,"tweet1040","X",0,"2020-09-18 10:06:18","#Grecia golpeada por el #medicane #Ianos https://t.co/sMlWsLAoo2 a través de @MeteoredES","#GRECIA HET από #Medicane #IANOS μέσω @MeTeoredes",,,,"grecia het από medicane ianos μέσω meteoredes",1,"TN",
5416,"tweet3735","X",0,"2020-09-21 19:01:54","Αυτοί μιλάνε για κέρδη και ζημιές, εμείς μιλάμε για ανθρώπινες ζωές!
https://t.co/BnSZTWlBcY
#antireport #mpalothia","Αυτοί μιλάνε για κέρδη και ζημιές, εμείς μιλάμε για ανθρώπινες ζωές! #mpalothia",,,,"αυτοί μιλάνε για κέρδη και ζημιές εμείς μιλάμε για ανθρώπινες ζωές mpalothia",0,"TN",
3972,"tweet2291","X",0,"2020-09-19 14:19:26","Τι ζεστοί καφέδες και μαλακίες. Τέτοιος καιρός είναι για PlayStation , crash team racing αλλά ο αδερφός μου λείπει όποτε το ps+ είναι απλήρωτο όποτε https://t.co/5CjnEcQLvc","Τι ζεστοί καφέδες και μαλακίες. Τέτοιος καιρός είναι για PlayStation , crash team racing αλλά ο αδερφός μου λείπει όποτε το ps+ είναι απλήρωτο όποτε",,,,"τι ζεστοί καφέδες και μαλακίες τέτοιος καιρός είναι για playstation crash team racing αλλά ο αδερφός μου λείπει όποτε το ps είναι απλήρωτο όποτε",0,"TN",
